facility_name,facility_phone,facility_address,facility_type,geo_lng,geo_lat
최강합기도,222471230,서울특별시 동대문구 장한로12길 48 2층(장안동),합기도,127.0702222,37.5649285
최강합기도,,서울특별시 노원구 동일로 1350 603호(상계동),합기도,127.0624191,37.6492333
검도교실경당,24826566,서울특별시 강동구 구천면로 267 검도교실경당(천호동),검도,127.1322074,37.5441337
더코어필라테스 회현점,237896488,"서울특별시 중구 퇴계로 72 SK리더스뷰남산 1층 109~110호 더코어필라테스 회현점(회현동1가, 리더스뷰남산)",필라테스,126.9808786,37.5592013
검수원검도관,23126343,서울특별시 서대문구 북아현로4길 2 지층(북아현동),검도,126.9568277,37.5592341
오늘의 GYM,,서울특별시 강동구 아리수로93나길 26 201호(강일동),헬스,127.1733282,37.5717707
격술원,,"서울특별시 노원구 노원로 29 상가305호(공릉동, 우성아파트)",태권도,127.0850708,37.6244827
경기검도관,24519112,서울특별시 강남구 개포로 615 B1 109호 경기검도관(개포동),검도,127.0756013,37.4926645
영앤짐 헬스&PT,258280801,서울특별시 양천구 공항대로 552 B109호 영앤짐(목동),헬스,126.8669562,37.5495586
데이빗복싱체육관,226121515,서울특별시 구로구 경인로47길 134 대화빌딩 3층(고척동),복싱,126.863305,37.5044715
데일리필라테스,226110414,서울특별시 구로구 경서로 53 2층(고척동),필라테스,126.8587804,37.5018236
혁짐,7041018296,서울특별시 구로구 서해안로 2108 5층(항동),헬스,126.8240092,37.4806109
도담도담 스포츠강남점,,서울특별시 강남구 개포로22길 98 정산빌(개포동),종합체육시설,127.0532304,37.4753569
도담도담SPORTS,269535995,서울특별시 성동구 독서당로 188 대옥빌딩 지하1층 도담도담스포츠(옥수동),기타종목,127.0121868,37.5422898
헬스장,,서울특별시 영등포구 경인로 775 지하 1층 149호 헬스보이짐(문래동3가),헬스,126.8975368,37.5147464
청운검도관,28773774,서울특별시 관악구 봉천로 385 경인빌딩지층(봉천동),검도,126.9427949,37.4834054
헬스보이짐  프리미엄 신촌점,23632003,서울특별시 서대문구 신촌로 109 지하4층 헬스보이짐(창천동),헬스,126.9381005,37.5557525
청우태권도장 서울본관,25774747,서울특별시 서초구 서초대로64길 50 B1(서초동),태권도,127.0211591,37.4934638
도림금강태권도장,269253335,"서울특별시 영등포구 도영로 66 상가209,210,211호(도림동, 영등포아트자이아파트)",태권도,126.8998823,37.5108017
도봉구시설관리공단쌍문종합체육센터,29025210,서울특별시 도봉구 시루봉로 42 3층 사무실(쌍문동),수영,127.0283993,37.6544236
도봉동실내스포츠센터,29015124,서울특별시 도봉구 마들로 805 (도봉동),수영,127.0502724,37.6813444
청마검도관,319295977,서울특별시 성북구 종암로 113 지층 청마검도관(종암동),검도,127.0336637,37.6001446
청룡태권도,226933869,서울특별시 양천구 지양로 74 남영빌딩 3층 청룡태권도(신월동),태권도,126.8338237,37.5222657
독수리태권도,27013690,"서울특별시 용산구 백범로45길 9-11 (효창동, 한신아파트)",태권도,126.957751,37.54207
헬스119,28752119,서울특별시 관악구 광신길 104 산빌딩 3층 헬스119(신림동),헬스,126.9259993,37.4637619
헬슐랭피트니스,23531092,서울특별시 은평구 통일로 835 3층 헬슐랭피트니스(대조동),헬스,126.921746,37.6179188
동대문구민체육센터,222479772,서울특별시 동대문구 장안벚꽃로 67 (장안동),헬스,127.0734841,37.5665385
동대문시각특화장애인복지관,222443100,서울특별시 동대문구 장안벚꽃로7길 5 동대문시각특화장애인복지관(휘경동),기타종목,127.073216,37.5831557
경수태권도공부방스포츠클럽,226058880,서울특별시 강서구 까치산로 176 3층 경수태권도공부방스포츠클럽(화곡동),태권도,126.8534815,37.552723
천하태권도,28547972,서울특별시 금천구 독산로 306 2층(독산동),태권도,126.9035598,37.4740704
동방짐헬스피티,28711800,서울특별시 관악구 호암로26길 17 2층 동방짐(신림동),헬스,126.9346276,37.4707574
헬린 피트니스 마들역점,29311070,서울특별시 노원구 동일로 1529 5층(상계동),헬스,127.0573299,37.6651043
천마태권도장,23039930,서울특별시 은평구 은평터널로 145 2층(신사동),태권도,126.9061724,37.5921703
천마유도체육관,24338031,서울특별시 중랑구 면목로39길 23 지층(면목동),유도,127.0860682,37.5798103
챔피언탁구클럽,29990779,서울특별시 도봉구 우이천로32길 38 동주빌딩 3층(좌측) 챔피언탁구클럽(쌍문동),탁구,127.025261,37.6492222
경일아카데미체육관,24441912,서울특별시 광진구 자양로 317-1 경일태권도장2층(구의동),태권도,127.093644,37.5537911
GMT대동무예스쿨,24753577,서울시 강동구 천중로29길 32 2층,기타종목,127.1371344,37.5430691
창무관,29938811,서울특별시 도봉구 도봉로 517 선진빌딩 3층 창무관(쌍문동),기타종목,127.0361099,37.6516194
창동탁구클럽,29452430,서울특별시 도봉구 노해로63길 51 상아프라자 지하1층 창동탁구클럽(창동),탁구,127.044805,37.6526883
창동문화체육센터,29015039,서울특별시 도봉구 노해로69길 132 3층사무실(창동),헬스,127.0507056,37.6581175
창동 와우필라테스,29046668,"서울특별시 도봉구 마들로11가길 6-25 2층 와우필라테스(창동, 월가타워)",필라테스,127.0490676,37.6522164
참피온 탁구장,24917535,서울특별시 중랑구 망우로 469 3층 302호(망우동),탁구,127.1043296,37.600781
참조은고려태권도장,23562030,서울특별시 은평구 연서로41길 3 3층(불광동),태권도,126.9283459,37.6255838
동작구시설관리공단 사당종합체육관,,서울특별시 동작구 사당로27길 232 사당종합체육관(사당동),헬스,126.9697426,37.4928063
동작구시설관리공단흑석체육센터,28232273,서울특별시 동작구 현충로 73 흑석체육센터(흑석동),기타종목,126.963469,37.5100566
동작구청동작구민체육센터,28490100,서울특별시 동작구 여의대방로16길 53 동작구민체육센터(신대방동),수영,126.9167552,37.4947228
동작삼일수영장,25353341,서울특별시 동작구 사당로27길 지하 103 동작삼일수영장(사당동),수영,126.9574609,37.4949353
동작아동발달센터,263985999,"서울특별시 동작구 보라매로 89 2층,3층 동작아동발달센터(신대방동)",기타종목,126.9276576,37.4973748
차오름태권도장,29092820,서울특별시 노원구 광운로 43 2층 차오름태권도장(월계동),태권도,127.0590251,37.6213409
동천재활체육센터,29499114,서울특별시 노원구 노원로18길 41 동천재활체육센터(하계동),탁구,127.0728729,37.6445781
짱키드짐,,서울특별시 강동구 아리수로93나길 38 4층406호 짱키드짐(강일동),기타종목,127.1739317,37.5719496
짐스포츠,24707442,서울특별시 송파구 올림픽로47길 13 짐스포츠(풍납동),롤러인라인,127.1173266,37.5281319
럭키헬스,24325111,서울특별시 중랑구 중랑역로 51 5층 럭키헬스(중화동),헬스,127.0769269,37.5983784
짐스아동발달센터목동,226948881,서울특별시 양천구 오목로 181 신정빌딩B1(신정동),기타종목,126.8574704,37.5253759
짐스아동발달센터,25258886,서울특별시 서초구 사임당로 74 B1(서초동),기타종목,127.0180052,37.4892137
짐스아동발달센터,24238886,서울특별시 송파구 가락로 171 6층 짐스아동발달센터(송파동),기타종목,127.1139772,37.5042213
두산은가비태권도장,28833337,서울특별시 관악구 봉천로 391 두산A상가 4층 두산은가비태권도(봉천동),태권도,126.9432631,37.4834822
행복한백호태권도,,서울특별시 구로구 고척로21나길 42 2층(개봉동),태권도,126.8433725,37.5024473
두잉운동발달연구소,7086882042,"서울특별시 마포구 월드컵로 190 907,909호(성산동)",기타종목,126.903272,37.5641826
둔촌탁구교실,24773959,"서울특별시 강동구 명일로 113 상가지층 둔촌탁구교실(둔촌동, 둔촌하이츠아파트)",탁구,127.1422308,37.5294404
드라코짐,,"서울특별시 구로구 서해안로 2118 골든클래스 503,504(항동)",헬스,126.8247767,37.4812105
지음발달재활센터,264011004,"서울특별시 노원구 동일로 986 102동 211 A호(공릉동, 노원 프레미어스 엠코)",기타종목,127.076212,37.618481
행복한동행LTA남산태권도,222569444,서울특별시 중구 동호로7길 31 2층(신당동),태권도,127.0109087,37.552366
경찰 태권도  파워점핑,24081112,"서울특별시 송파구 오금로40길 40 대성빌딩 2층, 지층(가락동)",기타종목,127.1287934,37.4971975
지에이스포츠센터,7041119696,서울특별시 관악구 은천로 37 3층(봉천동),축구(풋살),126.9395881,37.4863545
경희대 대한태권도,29334848,서울특별시 노원구 한글비석로 474 보람아파트 2단지상가 308호(상계동),태권도,127.0654593,37.6648282
지성태권도,29817330,서울특별시 강북구 도봉로 143 2층 지성태권도(미아동),태권도,127.0277249,37.6215352
지성메디텍,222086667,서울특별시 중랑구 봉우재로 44 2층 지성재활운동센터(면목동),종합체육시설,127.0781017,37.5905087
서교휘트니스,23248776,서울특별시 마포구 잔다리로 78 지하1층 서교휘트니스(서교동),헬스,126.9164321,37.5545258
토브감각통합상담연구소송파지점,,서울특별시 송파구 송파대로27길 28 동원빌딩 2층(문정동),줄넘기,127.1161895,37.4910508
중화주짓수,,서울특별시 중랑구 동일로 802 403호 중화주짓수(중화동),주짓수,127.0797178,37.6020892
중앙태권도,290987898,서울특별시 노원구 상계로39길 34 3층(상계동),태권도,127.0813289,37.6714316
경희대 박병호 태권도,28824485,서울특별시 관악구 국회단지길 7 4층 경희대박병호태권도(봉천동),태권도,126.9392364,37.4866625
중랑스포츠사회적협동조합,,서울특별시 중랑구 봉화산로56길 99 2층(신내동),축구(풋살),127.0976373,37.6043719
디아필라테스 X 배리어프리,27900810,서울특별시 용산구 서빙고로 17 용산센트럴파크 해링턴스퀘어 Mall B동 2층 97호 디아필라테스(한강로3가),필라테스,126.9678526,37.5257664
중랑구시설관리공단중랑문화체육관면목7동,24369200,서울특별시 중랑구 사가정로72길 47 중랑문화체육관,기타종목,127.0957285,37.5793205
중랑구시설관리공단중랑구민체육센터,234231070,서울특별시 중랑구 신내로15길 197 4층   중랑구시설관리공단(묵동),기타종목,127.0869595,37.6153161
디어미피티,,서울특별시 서대문구 모래내로 221 3층 디어미피티(남가좌동),헬스,126.9236856,37.574185
디어필라테스,231020125,서울특별시 강서구 공항대로 38-4 4층(공항동),필라테스,126.8117603,37.5608514
디에이에프씨DAFC 더 쎄짐,318235842,서울특별시 강북구 한천로143길 22 건물( 2층 )  (수유동),기타종목,127.0241155,37.6407769
100일간의필라테스 군자점,234378818,서울특별시 광진구 천호대로 561 11층 100일간의필라테스 군자점(중곡동),필라테스,127.0806809,37.5571308
엘리트핏24 망원점,23357219,서울특별시 마포구 월드컵로 87 4층(망원동),헬스,126.9092474,37.5564763
디짐 D Gym PT,29559682,서울특별시 도봉구 마들로 624 2층 헬스장(방학동),헬스,127.0466493,37.6657881
디케이비 체육관,29031387,서울특별시 강북구 노해로23길 49 2층 201호(수유동),태권도,127.0205392,37.6453273
중랑구시설관리공단면목2동체육관,24955200,서울특별시 중랑구 신내로15길 197 중랑구 겸재로23길 27 4층(면목2동체육관),헬스,127.0869595,37.6153161
경희대 용호태권도,,서울특별시 동작구 양녕로30길 4 1층 경희대 용호태권도(상도동),태권도,126.9445135,37.4992634
따숨,,서울특별시 광진구 자양로 284 2층(구의동),기타종목,127.0918282,37.5511103
중랑검도관,234223331,서울특별시 중랑구 봉화산로 209 지층 중랑검도관(신내동),검도,127.0960925,37.6074427
에스랩,226527942,서울특별시 양천구 목동중앙로 89 신목로얄빌딩 지하1층 스윔랩목동센터(목동),수영,126.8719758,37.5373138
J댄스매니아,28242400,서울특별시 동작구 성대로 36 지하  J댄스매니아(상도동),댄스(줌바 등),126.9331833,37.4990608
뛰어놀자사회서비스센터,286152159,"서울특별시 강남구 개포로109길 9 대치종합상가 2층 201호(개포동, 대치아파트)",탁구,127.0755078,37.4946695
경희대 원도 태권도 체육관,29244330,"서울특별시 성북구 성북로4길 52 스(돈암동, 한신한진아파트)",태권도,127.0104756,37.5958787
라비필라테스,,서울특별시 강동구 아리수로93나길 54 경서프라자 504호(강일동),필라테스,127.174853,37.5722002
라스트점핑핏클럽,,서울특별시 도봉구 도당로13길 19 2층(방학동),기타종목,127.0351491,37.6655682
